ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
ARC RESOURCES LTD.,ARX,CA00208D4084,CA,20180401,Oil & Gas Exploration & Production,9.8,6.1,5,7.3,7.1,2.9,6.60,5.30,7.30,,7.2,7.10,2.9,9.5,3.7,4.6,8.30,5.4,6.70,6.3,6.9,2.3,8.10,0.00,4.60,5.70,19,5.9,6.30,6.80,2.9,5.2,6.70,0.10,1.70,7.2,7.10,6.00,6.10,5.00,5.00,5.00,5.00,37,48,79,62,1,83,73,57,56,81,66
PrairieSky Royalty Ltd,PSK,CA7397211086,CA,20180401,Oil & Gas Exploration & Production,7.3,6.5,6.3,6.8,6.7,6.8,6.30,5.40,6.80,,7,6.50,6.8,2.2,3.1,1.2,8.10,2.2,3.30,0.7,0.8,0,6.70,0.00,2.80,2.50,18,0.7,9.00,0.00,2.5,0,5.40,4.90,3.30,7,6.50,4.50,4.00,5.00,5.00,5.00,5.00,37,47,67,46,1,79,63,61,81,81,66
Wheaton Precious Metals Corp.,WPM,CA9628791027,CA,20180501,Metals and Mining - Precious Metals,5.8,4.5,4.1,5,4.6,6.1,3.70,4.80,5.00,,7.4,1.60,6.1,5.6,6,2.9,5.40,4.1,2.50,5.9,4.6,0,5.10,14.00,3.40,1.50,16,4.1,6.50,0.00,2.5,1.3,5.00,1.90,0.00,7.4,1.60,7.30,1.90,4.20,4.20,5.00,5.00,17,19,91,84,2,87,81,65,96,81,66
BlackBerry Limited,BB,CA09228F1036,CA,20180501,Software & Services,4.3,4.3,4.3,3.9,5.1,10,10.00,10.00,0.20,7.50,5.1,,10,1.7,1.8,4.4,9.90,3.4,6.30,1.8,2.5,6.2,4.40,0.00,7.00,4.40,0,1.7,9.40,2.60,3.6,4.7,7.50,7.70,8.20,5.1,5.00,5.30,3.30,5.00,5.00,4.20,4.20,59,61,28,10,3,37,13,61,80,32,4
"CANADIAN TIRE CORPORATION, LIMITED",CTC.A,CA1366812024,CA,20180501,Retail - Consumer Discretionary,7.5,5.3,6.5,4.6,6.3,8.4,4.60,10.00,4.80,4.60,6.3,,10,2.3,1.8,5,6.90,3.6,3.50,1.1,2.1,1.4,4.80,23.00,8.00,5.80,0,1.9,5.00,3.80,4.8,2.6,4.30,5.20,2.50,6.3,5.80,4.40,3.20,5.00,5.00,5.00,5.00,43,47,94,90,2,65,38,4,5,95,93
SAPUTO INC.,SAP,CA8029121057,CA,20180501,Food Products,2.8,3.4,1.6,4.8,5.7,0,2.30,7.90,3.70,4.40,5.7,,6.8,4.2,1.6,10,2.40,7.9,3.30,3.2,3.3,0,3.90,0.00,8.10,5.00,0,5.7,2.90,2.50,7.8,7.9,9.70,3.10,5.80,5.7,4.30,4.80,2.10,5.00,5.00,5.00,5.00,73,73,46,24,2,49,21,20,13,81,67
ONEX CORPORATION,ONEX,CA68272K1030,CA,20180501,Diversified Financials,5.9,5.1,7.9,5.3,4.4,7.9,7.00,4.30,5.60,4.90,4.4,,7.9,4.8,0.8,1.2,7.10,2.4,2.50,0.9,0.1,0,3.10,0.00,7.40,3.50,0,0.7,6.90,5.50,5.9,0,3.70,5.00,1.70,4.4,3.40,5.30,1.70,5.00,5.00,5.00,5.00,30,31,17,5,4,23,7,43,27,64,43
Ressources Teck Limitee,TECK.B,CA8787422044,CA,20180501,Metals and Mining - Non-Precious Metals,6.9,4.7,3.4,6.3,5.3,4,4.30,1.70,6.30,,5.8,4.60,4,6.8,10,3.8,5.40,6.1,4.50,9.4,8,0.3,5.50,12.00,7.70,6.20,15,6.3,5.20,6.70,3.7,2.3,6.70,0.00,1.70,5.8,4.60,7.00,4.60,5.00,5.00,5.00,5.00,61,63,63,40,3,52,25,6,8,95,93
THOMSON REUTERS CORPORATION,TRI,CA8849031056,CA,20180501,Diversified Financials,5,4.8,10,1.4,6.1,10,10.00,8.80,1.40,,6.5,5.70,10,1.8,0.4,2,10.00,2.5,6.40,1.3,1.8,0,4.20,0.00,7.70,4.90,0,1.4,8.70,3.10,6.7,5.9,8.90,4.80,6.70,6.5,5.70,4.90,3.60,5.00,5.00,5.00,5.00,27,28,57,34,2,70,45,70,100,58,36
TOYOTA CREDIT CANADA INC.,TOYOM,CA892329AY97,CA,20180501,Consumer Finance,3.1,4,5,3.7,2.4,3.6,7.80,5.30,3.60,3.70,2.4,,10,2.3,1.3,7.16,7.80,3.8,4.60,3.1,6.7,6.1,3.60,20.00,8.80,5.40,0,3.2,6.00,5.90,9.5,8.1,8.80,3.20,5.00,2.4,6.60,6.70,6.30,4.20,4.20,4.20,4.20,32,36,9,24,4,4,8,29,7,1,4
SOCIETE DE FINANCEMENT GE CAPITAL DU CANADA,GE,CA36158ZBV72,CA,20180501,Diversified Financials,7.2,5,6.4,2.9,5.2,10,9.00,4.30,2.90,,4.1,6.20,10,2.2,1.2,3.7,9.40,3.5,5.90,3.3,5.2,5.2,2.90,24.00,9.30,5.20,0,2.8,6.30,5.80,7.7,7.3,9.60,3.20,5.80,4.1,6.20,6.80,6.00,2.50,2.50,5.00,5.00,2,2,22,10,3,19,13,51,89,64,64
HONDA CANADA FINANCE INC.,HONDA,CA438121AN50,CA,20180501,Automobiles,6.2,4.8,8.2,2,4.2,9.9,9.50,8.10,3.50,0.80,4.2,,10,2.2,1.1,2.25,9.90,3.8,6.70,2.9,6.2,5.2,3.50,20.00,8.90,5.40,0,3.4,6.00,3.30,8.9,6.6,10.00,3.40,7.50,4.2,7.40,6.70,7.10,5.00,5.00,4.20,4.20,15,17,23,72,2,19,55,79,74,18,88
"AltaLink, L.P.",BRK,CA02135ZAF32,CA,20180501,Utilities,3.8,4.4,5.4,3.8,2.6,4.8,5.20,6.90,1.80,5.70,2.6,,7.4,2.3,1.8,4.1,5.20,2.8,1.00,2.3,3.1,0.4,1.40,0.00,7.40,1.80,0,2.1,7.80,2.60,6.5,3,7.50,2.00,2.50,2.6,5.60,5.20,3.80,4.20,4.20,5.00,5.00,74,73,12,4,4,7,4,1,3,95,93
Glacier Credit Card Trust,,CA37638TUJ55,CA,20180501,Retail - Consumer Discretionary,7.5,5.3,6.5,4.6,6.3,8.4,4.60,10.00,4.80,4.60,6.3,,10,2.3,1.8,5,6.90,3.6,3.50,1.1,2.1,1.4,4.80,23.00,8.00,5.80,0,1.9,5.00,3.80,4.8,2.6,4.30,5.20,2.50,6.3,5.80,4.40,3.20,5.00,5.00,5.00,5.00,43,47,94,90,2,65,38,4,5,95,93
"ALTALINK INVESTMENTS, L.P.",,CA02137PAC01,CA,20180501,Diversified Financials,3.8,4.4,5.4,3.8,2.6,4.8,5.20,6.90,1.80,5.70,2.6,,7.4,2.3,1.8,4.1,5.20,2.8,1.00,2.3,3.1,0.4,1.40,0.00,7.40,1.80,0,2.1,7.80,2.60,6.5,3,7.50,2.00,2.50,2.6,5.60,5.20,3.80,4.20,4.20,5.00,5.00,74,73,12,4,4,7,4,1,3,95,93
Seven Generations Energy Ltd.,VII,CA81783Q1054,CA,20180501,Oil & Gas Exploration & Production,4.2,3.9,2.3,4.6,5.7,0.3,4.30,2.40,4.60,,7.4,4.00,0.3,10,3.7,4.6,2.50,5.5,1.00,6.4,6.9,2.3,5.20,0.00,4.30,2.50,18,5.9,6.30,1.30,3.3,5.2,7.50,0.10,2.50,7.4,4.00,6.00,3.00,5.00,5.00,5.00,5.00,35,37,97,95,1,92,91,61,80,81,67
DOLLARAMA INC.,DOL,CA25675T1075,CA,20180501,Retail - Consumer Discretionary,3.8,3.8,3.8,3.1,6.7,2.7,4.80,8.80,3.20,3.00,6.7,,7.3,3,1.9,6.3,6.90,3.4,3.30,1.4,1.6,0,0.00,20.00,8.80,1.50,0,2.2,2.40,1.50,3.9,4.7,2.80,6.70,2.50,6.7,4.80,4.20,2.00,5.00,5.00,5.00,5.00,44,48,46,24,1,73,50,65,96,95,93
Element Fleet Management Corp.,EFN,CA2861812014,CA,20180501,Diversified Financials,5,5,6.7,4.4,5.6,6.7,4.40,8.00,5.40,,6.5,4.40,6.7,1.3,0.4,0.8,4.40,3.5,1.00,0.8,2.2,0,7.50,0.00,6.90,7.40,0,0.5,6.30,4.70,3.4,0,2.80,8.40,4.20,6.5,4.40,5.10,2.50,5.00,5.00,5.00,5.00,10,11,70,49,2,69,44,57,55,81,67
ARC RESOURCES LTD.,ARX,CA00208D4084,CA,20180501,Oil & Gas Exploration & Production,9.8,6.1,5,7.3,7.1,2.9,6.60,5.30,7.30,,7.2,7.10,2.9,9.5,3.7,4.6,8.30,5.4,6.70,6.3,6.9,2.3,8.10,0.00,4.60,5.70,19,5.9,6.30,6.80,2.9,5.2,6.70,0.10,1.70,7.2,7.10,6.00,6.10,5.00,5.00,5.00,5.00,45,49,78,61,1,87,79,65,96,81,66
GROUPE TDL CORPORATION,,CA88706MAC79,CA,20180501,Restaurants,3.5,4.5,6.1,3.7,6.7,6.7,5.70,8.10,3.70,3.60,6.7,,6.7,3.3,1.6,2.8,5.00,6.3,4.30,3,3.7,0,1.20,19.00,7.10,1.30,0,1.9,5.70,3.30,5.5,4.7,5.90,3.60,2.50,6.7,4.80,4.80,2.60,4.20,4.20,5.00,5.00,20,21,59,37,3,75,54,65,96,95,93
PrairieSky Royalty Ltd,PSK,CA7397211086,CA,20180501,Oil & Gas Exploration & Production,7.3,6.6,6.3,6.8,6.9,6.8,6.30,5.40,6.80,,7.3,6.50,6.8,2.2,3.1,1.2,8.10,2.2,3.30,0.7,0.8,0,6.70,0.00,2.80,2.50,18,0.7,9.00,0.00,2.5,0,5.40,4.90,3.30,7.3,6.50,4.50,4.00,5.00,5.00,5.00,5.00,44,48,67,45,1,85,75,65,96,95,93
1011778 B.C. UNLIMITED LIABILITY COMPANY,,USC6900PAD18,CA,20180501,Restaurants,3.5,4.5,6.1,3.7,6.7,6.7,5.70,8.10,3.70,3.60,6.7,,6.7,3.3,1.6,2.8,5.00,6.3,4.30,3,3.7,0,1.20,19.00,7.10,1.30,0,1.9,5.70,3.30,5.5,4.7,5.90,3.60,2.50,6.7,4.80,4.80,2.60,4.20,4.20,5.00,5.00,20,21,59,37,3,75,54,65,96,95,93
Restaurant Brands International Inc.,QSR,CA76131D1033,CA,20180501,Restaurants,3.5,4.5,6.1,3.7,6.7,6.7,5.70,8.10,3.70,3.60,6.7,,6.7,3.3,1.6,2.8,5.00,6.3,4.30,3,3.7,0,1.20,19.00,7.10,1.30,0,1.9,5.70,3.30,5.5,4.7,5.90,3.60,2.50,6.7,4.80,4.80,2.60,4.20,4.20,5.00,5.00,20,21,59,37,3,75,54,65,96,95,93
RESTAURANT BRANDS INTERNATIONAL LIMITED PARTNERSHIP,,CA76090H1038,CA,20180501,Restaurants,3.5,4.5,6.1,3.7,6.7,6.7,5.70,8.10,3.70,3.60,6.7,,6.7,3.3,1.6,2.8,5.00,6.3,4.30,3,3.7,0,1.20,19.00,7.10,1.30,0,1.9,5.70,3.30,5.5,4.7,5.90,3.60,2.50,6.7,4.80,4.80,2.60,4.20,4.20,5.00,5.00,20,21,59,37,3,75,54,65,96,95,93
BCE Inc.,BCE,CA05534B7604,CA,20180801,Integrated Telecommunication Services,4.5,4.4,10,3.1,5.2,10,9.70,,2.90,3.40,6.7,4.20,10,2.4,1,1.9,9.70,2.5,5.20,1.2,1.8,0,2.90,17.00,10.00,5.90,0,1.5,7.20,6.30,6.1,0,3.40,9.00,5.40,6.7,4.40,6.20,3.60,3.70,3.70,3.70,3.70,88,88,72,52,2,72,46,52,40,54,26
Nexen Energy ULC,CNOOC,US65334HAG74,CA,20180801,Oil & Gas Exploration & Production,1,2.6,2.5,4,2.1,3.1,1.80,2.50,4.00,,3.3,0.90,3.1,8,3.7,3.5,7.70,5.3,6.00,8.5,6.8,2.3,9.90,0.00,5.60,8.50,18,7.4,6.90,6.80,5.5,4.9,5.00,0.00,0.00,3.3,0.90,9.70,3.60,5.00,5.00,5.00,5.00,65,63,3,2,4,10,8,37,30,76,83
THE BANK OF NOVA SCOTIA,BNS,CA0641491075,CA,20180801,Banks,8.4,6,6.3,6.2,5.5,6.3,8.80,,7.80,4.80,7.4,3.40,10,0.8,0.4,0.6,8.80,2.1,3.90,0.7,1.3,0,7.20,0.00,7.10,7.30,0,0.6,7.10,7.90,5.9,0,4.50,8.70,6.20,7.4,7.70,5.60,6.30,2.50,2.50,5.00,5.00,23,23,94,88,1,85,74,52,40,93,86
FIRST QUANTUM MINERALS LTD.,FM,CA3359341052,CA,20180801,Metals and Mining - Non-Precious Metals,4.2,3.9,3.5,3.8,4.4,5.9,4.20,1.30,3.80,,5.3,3.20,5.9,4.6,10,3.6,6.20,4.3,3.50,9.6,8.7,0,3.00,12.00,5.50,1.50,15,6.9,5.30,0.60,3,1.6,5.00,0.00,0.00,5.3,3.20,8.60,4.80,5.00,5.00,5.00,5.00,44,47,15,4,3,39,16,66,95,93,86
BPO PROPERTIES LTD.,BAM,CA05565B4082,CA,20180801,Asset Management & Custody Banks,6.9,5.7,6.6,4.8,6.3,7.1,8.10,8.10,4.20,5.20,6.3,,7.1,3.9,2.7,4.4,8.40,4.6,6.00,4,4.2,2.9,2.90,0.00,7.80,3.70,0,3.5,5.50,2.70,5.7,4.2,6.70,1.00,1.70,6.3,4.60,5.70,3.30,5.00,5.00,5.00,5.00,26,27,47,25,2,62,34,53,42,96,88
"Industrielle Alliance, Assurance et Services Financiers Inc.",IAG,CA4558711038,CA,20180801,Life & Health Insurance,4.2,4.9,4.2,4.2,7.9,4.2,7.20,8.80,4.40,4.70,7.9,,9,0.7,0.1,0.7,7.20,1.7,2.20,0.6,1.2,0,7.30,0.00,3.50,3.80,0,0.4,8.00,5.40,4.8,0,4.10,7.90,5.00,7.9,5.50,4.50,3.00,5.00,5.00,5.00,5.00,94,95,85,70,1,92,89,53,42,93,86
MANULIFE FINANCIAL CORP,MFC,CA56501R1064,CA,20180801,Life & Health Insurance,7,5.7,6.3,5.1,7.9,6.3,10.00,8.80,4.90,5.80,7.9,,10,1,0.2,0.8,10.00,2.2,6.30,0.8,1,0,8.20,0.00,5.70,6.90,0,0.4,9.80,7.70,5.9,0,5.90,8.30,7.20,7.9,7.10,5.60,5.70,5.00,5.00,5.00,5.00,88,88,99,100,1,94,93,37,21,93,86
Wheaton Precious Metals Corp.,WPM,CA9628791027,CA,20180801,Metals and Mining - Precious Metals,5.8,4.5,4.1,5,4.4,7,3.70,4.80,5.00,,7.1,1.60,7,3.9,5.4,3.4,5.40,3.5,2.50,5.7,4.2,0.3,5.10,14.00,3.40,1.50,16,4.1,6.50,0.00,2.6,1.3,5.00,1.90,0.00,7.1,1.60,7.30,1.90,4.20,4.20,5.00,5.00,6,5,90,81,2,80,64,66,95,76,55
BANQUE ROYALE DU CANADA,RY,CA7800871021,CA,20180801,Banks,6.5,5.7,6.7,5.8,5.2,6.7,10.00,,7.60,5.80,7.4,2.80,10,1,0.4,0.7,10.00,2.2,7.30,0.7,1,0,8.60,0.00,7.20,8.80,0,0.5,7.50,8.10,5.9,0,4.90,8.30,6.20,7.4,7.80,5.00,5.80,2.50,2.50,5.00,5.00,51,55,87,75,1,86,76,48,37,93,86
TELUS Corporation,T,CA87971M1032,CA,20180801,Integrated Telecommunication Services,8.2,5.9,10,5.1,6.3,10,9.30,,4.00,6.20,7.2,5.60,10,2.5,1,1.9,9.30,2.5,4.80,1.1,1.7,0,4.00,17.00,10.00,7.00,0,1.5,7.20,6.30,5.4,0,6.20,9.00,8.20,7.2,5.90,6.20,5.10,5.00,5.00,5.00,5.00,94,96,81,63,1,82,68,23,14,93,86
TURQUOISE HILL RESOURCES LTD.,TRQ,CA9004351081,CA,20180801,Metals and Mining - Non-Precious Metals,2.5,2.8,1.7,3.8,3.4,4.3,1.30,0.90,3.80,,4.8,1.60,4.3,4.7,9.7,3.8,1.60,8.8,3.40,8.9,8.2,0,3.90,12.00,4.90,1.80,15,7.7,5.30,1.70,2.2,1.2,5.00,0.00,0.00,4.8,1.60,9.10,3.70,5.00,5.00,5.00,5.00,2,0,31,12,3,30,8,66,95,54,26
LES VETEMENTS DE SPORT GILDAN INC.,GIL,CA3759161035,CA,20180801,"Textiles, Apparel & Luxury Goods",10,6.5,7.3,5.8,6.9,9.4,5.10,9.50,6.20,5.40,6.9,,10,2.3,1.8,4.9,6.80,4.9,4.70,3,4.5,0,6.20,22.00,7.20,6.40,0,2.4,2.90,6.20,4.6,7.8,7.10,3.20,3.30,6.9,6.60,5.80,5.40,5.00,5.00,5.00,5.00,19,19,94,88,1,77,57,52,40,54,26
LA BANQUE TORONTO-DOMINION,TD,CA8911605092,CA,20180801,Banks,8.1,5.8,8.8,5.5,5.6,8.8,10.00,,7.50,5.00,7.4,3.50,10,0.8,0.4,0.6,10.00,2.2,7.00,0.7,1.3,0,8.90,0.00,6.90,8.80,0,0.6,7.10,7.60,5.9,0,4.90,9.30,7.20,7.4,10.00,4.90,8.30,3.30,3.30,5.00,5.00,19,18,99,100,1,85,74,37,21,93,86
ENCANA CORPORATION,ECA,CA2925051047,CA,20180801,Oil & Gas Exploration & Production,6.8,4.9,2.9,6.9,6.6,1.3,3.60,4.50,6.90,,6.4,6.70,1.3,9.1,3.7,4.6,6.50,5.5,5.00,7.2,6.9,2.3,4.50,0.00,7.00,4.50,18,6.3,6.30,2.80,4,5.1,6.70,0.10,1.70,6.4,6.70,6.30,6.00,5.00,5.00,5.00,5.00,15,14,84,68,2,66,40,48,35,55,27
SOCIETE AURIFERE BARRICK,ABX,CA0679011084,CA,20180801,Metals and Mining - Precious Metals,3.9,3.8,2.3,5.6,4.1,6.3,1.60,3.40,5.60,,6.9,1.10,6.3,6,9.5,3.9,3.70,6.5,3.20,10,7.9,0,5.90,14.00,6.90,5.80,16,7.3,5.30,5.00,3.9,2.1,5.00,0.10,0.00,6.9,1.10,7.50,1.60,3.70,3.70,5.00,5.00,38,40,61,39,2,76,55,62,79,99,98
CORPORATION CAMECO,CCO,CA13321L1085,CA,20180801,Metals and Mining - Non-Precious Metals,5.8,4.8,4.4,5.9,4.2,5.6,5.10,2.30,5.90,,4.9,3.40,5.6,7.5,7.8,4.4,6.90,5.2,5.10,6.8,8.7,2.5,3.20,13.00,8.80,5.00,13,5.8,5.00,3.40,2.8,2.8,5.00,1.10,0.00,4.9,3.40,6.30,2.70,3.30,3.30,5.00,5.00,7,7,68,47,3,32,11,15,11,76,55
GOLDCORP INC.,G,CA3809564097,CA,20180801,Metals and Mining - Precious Metals,3.1,3.2,1.8,4.3,3.9,6.3,1.70,1.90,4.30,,5.9,1.80,6.3,6.1,9.5,3.9,3.20,6.8,3.00,9.7,7.9,0,2.70,14.00,7.70,3.40,16,7.1,5.30,3.40,3.1,1.9,9.20,0.00,4.20,5.9,1.80,8.50,3.30,4.20,4.20,5.00,5.00,17,16,57,36,3,52,24,58,58,41,12
"CANADIAN TIRE CORPORATION, LIMITED",CTC.A,CA1366812024,CA,20180801,Retail - Consumer Discretionary,7.5,5.3,6.5,4.6,5.9,8.4,4.60,10.00,4.80,4.60,5.9,,10,2.3,1.8,5,6.90,3.6,3.50,1.1,2.1,1.4,4.80,23.00,8.00,5.80,0,1.9,5.00,3.80,4.8,2.6,4.30,5.20,2.50,5.9,5.80,4.40,3.20,5.00,5.00,5.00,5.00,25,25,94,88,2,53,25,4,4,76,55
COMPAGNIE PETROLIERE IMPERIALE LTEE,IMO,CA4530384086,CA,20180801,Integrated Oil & Gas,4.6,4.3,2.9,6.9,5.2,0.3,5.30,2.30,6.90,,4.1,6.20,0.3,9.3,4.7,4.5,7.40,6.4,6.70,6.2,7.3,2.5,5.90,0.00,5.30,4.20,15,5.5,6.40,3.30,5.7,5.4,10.00,0.50,5.00,4.1,6.20,6.00,5.20,5.00,5.00,5.00,5.00,94,97,12,3,4,22,5,15,11,81,63
KINROSS GOLD CORPORATION,K,CA4969024047,CA,20180801,Metals and Mining - Precious Metals,5.3,4.5,2.7,5.7,5.7,4.7,2.50,3.00,5.70,,7.6,3.60,4.7,5.4,9.4,4,4.70,5.7,3.40,10,7.8,0,5.30,14.00,6.70,5.00,16,6.7,5.30,5.00,3.1,2,9.20,0.00,4.20,7.6,3.60,8.40,5.00,5.00,5.00,5.00,5.00,45,48,99,100,2,89,82,48,35,76,55
Bell MTS Inc.,BCE,CA56348ZAW55,CA,20180801,Integrated Telecommunication Services,4.5,4.4,10,3.1,5.2,10,9.70,,2.90,3.40,6.7,4.20,10,2.4,1,1.9,9.70,2.5,5.20,1.2,1.8,0,2.90,17.00,10.00,5.90,0,1.5,7.20,6.30,6.1,0,3.40,9.00,5.40,6.7,4.40,6.20,3.60,3.70,3.70,3.70,3.70,88,88,72,52,2,72,46,52,40,54,26
Linamar Corporation,LNR,CA53278L1076,CA,20180801,Auto Components,3.2,4.4,4,4.9,3.7,7.7,4.40,3.80,4.40,5.30,3.7,,7.7,2.6,1.7,6.6,4.40,3.6,1.00,3.1,7,6.3,4.40,29.00,8.10,5.50,0,2.6,5.20,1.50,7.6,5.7,4.70,3.10,0.80,3.7,2.50,6.80,2.30,5.00,5.00,5.00,5.00,83,82,3,0,3,14,2,62,79,34,4
BANQUE NATIONALE DU CANADA,NA,CA6330671034,CA,20180801,Banks,8.1,5.7,2.3,5.3,7.1,2.3,9.20,,6.80,5.60,8.1,6.00,10,0.9,0.4,0.7,9.20,2.1,4.30,0.6,1.2,0,8.60,0.00,6.10,7.70,0,0.5,7.60,7.40,4.5,0,3.30,8.40,4.70,8.1,8.40,4.60,6.00,4.20,4.20,5.00,5.00,62,63,97,93,1,95,95,53,42,99,98
CANADIAN NATURAL RESOURCES LIMITED,CNQ,CA1363851017,CA,20180801,Oil & Gas Exploration & Production,2.5,3.2,0.7,6.1,5.2,0,0.30,2.30,6.10,,6.8,3.70,0,9.1,3.8,4.5,6.80,7.5,7.30,8.4,6.8,2.2,7.10,0.00,4.70,4.80,18,6.3,6.30,1.30,4.9,4.7,5.80,0.00,0.80,6.8,3.70,7.10,3.80,5.00,5.00,5.00,5.00,39,42,44,22,2,73,48,58,58,100,100
Lundin Mining Corporation,LUN,CA5503721063,CA,20180801,Metals and Mining - Non-Precious Metals,6.7,4.8,3.4,6.7,5.4,5,3.20,2.80,6.70,,4.7,6.30,5,5.9,10,3.7,4.20,7.1,4.30,8.2,8.5,0,7.50,12.00,5.50,6.00,15,7.1,5.30,1.50,2.7,2.3,5.00,0.00,0.00,4.7,6.30,6.80,6.10,5.00,5.00,5.00,5.00,41,44,5,1,4,21,5,66,95,76,55
Brookfield Asset Management Inc.,BAM.A,CA1125851040,CA,20180801,Asset Management & Custody Banks,6.9,5.7,6.6,4.8,6.3,7.1,8.10,8.10,4.20,5.20,6.3,,7.1,3.9,2.7,4.4,8.40,4.6,6.00,4,4.2,2.9,2.90,0.00,7.80,3.70,0,3.5,5.50,2.70,5.7,4.2,6.70,1.00,1.70,6.3,4.60,5.70,3.30,5.00,5.00,5.00,5.00,26,27,47,25,2,62,34,53,42,96,88
Franco-Nevada Corporation,FNV,CA3518581051,CA,20180801,Metals and Mining - Precious Metals,8.1,5.3,4.6,5.6,6,3.8,4.70,4.50,5.60,,7.8,4.10,3.8,5.2,5.1,3.6,6.20,4.6,2.40,5.3,4.7,0.6,6.70,14.00,3.20,2.90,16,4.7,6.50,0.90,2.5,2,5.00,1.80,0.00,7.8,4.10,6.30,3.40,5.00,5.00,5.00,5.00,31,32,99,98,2,91,87,58,58,93,86
Husky Energy Inc.,HSE,CA4480551031,CA,20180801,Integrated Oil & Gas,5.7,4.8,3.5,8,5.4,3.3,3.20,4.00,8.00,,5.4,5.40,3.3,8.4,5.4,4.1,6.40,5.6,5.00,6.5,7.4,2.6,7.70,0.00,4.30,5.00,15,5.5,6.60,2.60,5.2,5.3,10.00,1.00,6.70,5.4,5.40,6.40,4.80,5.00,5.00,5.00,5.00,59,60,23,6,3,42,17,62,79,93,86
MOLSON COORS CANADA INC.,TPX.B,CA6087112067,CA,20180801,Beverages,6.9,6.1,5.1,7.7,5.5,8.9,4.20,3.90,10.00,6.10,5.5,,9.9,3.8,1.5,6.4,4.20,7.3,4.50,3.1,6.1,0,8.20,0.00,6.60,7.80,15,4.5,3.00,5.00,7.6,5.8,10.00,3.20,6.70,5.5,10.00,4.70,8.30,5.00,5.00,5.00,5.00,17,19,65,55,2,43,34,16,27,54,49
MINES AGNICO EAGLE LIMITEE,AEM,CA0084741085,CA,20180801,Metals and Mining - Precious Metals,8.3,5.2,3.8,6.9,5.5,6.6,4.30,3.00,6.90,,6.1,4.80,6.6,6.9,9.4,4,7.00,5.4,5.40,8.1,7.8,0,7.40,14.00,5.90,6.30,16,5.9,5.30,7.50,2.8,2.6,5.80,0.00,0.80,6.1,4.80,6.50,4.30,4.20,4.20,5.00,5.00,86,86,26,8,2,58,29,66,95,81,63
ALIMENTATION COUCHE-TARD INC.,ATD.B,CA01626P4033,CA,20180801,Retail - Food & Staples,3.1,4,5,3,4.9,4.1,4.20,6.70,1.40,4.30,4.9,,9.5,2.8,1.9,3.7,4.70,4,1.70,1.9,2.1,1.5,1.40,15.00,8.80,3.20,0,2.3,2.10,0.00,5.9,6.5,0.00,7.10,0.00,4.9,7.20,4.80,5.00,5.00,5.00,5.00,5.00,93,94,33,13,3,31,9,5,6,76,55
