ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
ASTRAZENECA PLC,AZN,GB0009895292,GB,20180901,Pharmaceuticals,8.4,4.9,5.5,4.8,4.9,10,7.20,5.50,4.90,4.00,6.2,3.80,10,2.2,1.1,2.4,7.20,3.8,4.00,3.3,6.3,0,5.30,0.00,7.60,5.90,0,1.2,9.40,7.30,9.8,6.3,8.90,3.10,5.00,6.2,3.80,8.30,5.10,3.70,3.70,4.20,4.20,11,7,61,31,2,61,9,79,36,32,2
GLAXOSMITHKLINE PLC,GSK,GB0009252882,GB,20180901,Pharmaceuticals,5.7,4.5,6.4,3.7,5.1,10,10.00,6.40,3.00,2.00,8.4,2.40,10,2.1,1.2,2.7,10.00,3.7,6.80,2.7,4.8,0.9,5.30,0.00,7.60,5.90,0,1.4,9.00,5.00,9.3,5,10.00,2.30,5.80,8.4,2.40,8.20,3.60,4.60,4.60,3.70,3.70,47,44,93,81,1,98,88,79,36,99,98
INVESTEC PLC,INVP,GB00B17BBQ50,GB,20180901,Investment Banking & Brokerage,8.9,6.8,7.3,6.5,6.9,7.3,6.60,10.00,5.90,7.30,6.8,7.00,10,1.1,0.3,0.8,7.60,2.2,2.80,0.7,0.7,0,9.10,0.00,4.60,6.70,0,0.3,9.00,7.90,4.4,0,4.10,7.90,5.00,6.8,8.80,6.10,7.90,4.20,4.20,5.00,5.00,92,93,54,22,2,73,17,99,97,29,1
SMITH & NEPHEW PLC,SN.,GB0009223206,GB,20180901,Health Care Equipment & Supplies,4.6,5,10,4.3,5.5,10,7.80,7.80,4.60,4.40,6.7,4.50,10,2.4,1.1,3,7.80,3.7,4.50,2.7,5.4,0,3.70,0.00,7.60,4.30,0,3,6.60,4.20,6.6,8.9,3.90,3.10,0.00,6.7,4.50,8.40,5.90,5.00,5.00,5.00,5.00,61,58,57,24,2,73,17,79,36,41,11
TAYLOR WIMPEY PLC,TW.,GB0008782301,GB,20180901,Real Estate Development & Diversified Activities,8.4,6.7,6,7,6.7,10,7.10,10.00,8.30,5.40,7.7,5.90,10,2.8,2.4,4.1,7.10,4.6,4.70,2.3,3.7,3.6,8.30,0.00,6.40,7.70,23,4,6.10,5.00,5.9,5.1,10.00,0.00,5.00,7.7,5.90,6.70,5.60,5.00,5.00,5.00,5.00,70,75,76,47,1,90,46,79,36,77,44
THE BERKELEY GROUP HOLDINGS PLC,BKG,GB00B02L3W35,GB,20180901,Real Estate Development & Diversified Activities,8.9,7,7.1,7.3,6.6,10,5.60,7.10,10.00,4.10,6.1,7.00,10,2.9,2.4,4.1,5.80,4.6,3.40,2.2,3.7,3.6,5.30,0.00,5.90,4.20,23,3.9,6.10,2.50,5.6,5.1,10.00,0.00,8.30,6.1,7.00,6.70,6.70,5.00,5.00,5.00,5.00,45,43,38,9,3,58,8,99,97,77,44
GLAXOSMITHKLINE CAPITAL PLC,GSK,US377373AD71,GB,20180901,Diversified Financials,5.7,4.5,6.4,3.7,5.1,10,10.00,6.40,3.00,2.00,8.4,2.40,10,2.1,1.2,2.7,10.00,3.7,6.80,2.7,4.8,0.9,5.30,0.00,7.60,5.90,0,1.4,9.00,5.00,9.3,5,10.00,2.30,5.80,8.4,2.40,8.20,3.60,4.60,4.60,3.70,3.70,47,44,93,81,1,98,88,79,36,99,98
INTESA SANPAOLO S.P.A,,XS0087869177,GB,20180901,Banks,9.7,6.1,5.6,6.4,5.7,5.6,6.40,10.00,6.50,6.60,6.5,4.70,10,0.8,0.4,0.6,7.50,2.3,2.80,0.7,1.3,0,5.60,0.00,9.10,7.70,0,0.6,7.10,6.60,5.9,0,4.50,9.50,7.00,6.5,9.90,6.30,9.20,3.70,3.70,5.00,5.00,39,44,69,76,2,66,71,48,54,46,24
INVESTEC BANK PLC,,XS1204597758,GB,20180901,Investment Banking & Brokerage,8.9,6.8,7.3,6.5,6.9,7.3,6.60,10.00,5.90,7.30,6.8,7.00,10,1.1,0.3,0.8,7.60,2.2,2.80,0.7,0.7,0,9.10,0.00,4.60,6.70,0,0.3,9.00,7.90,4.4,0,4.10,7.90,5.00,6.8,8.80,6.10,7.90,4.20,4.20,5.00,5.00,92,93,54,22,2,73,17,99,97,29,1
KBC BANK,,XS1874115725,GB,20180901,Banks,10,6.1,7,5.9,6.4,7,10.00,8.30,6.80,5.80,7.4,5.40,10,0.7,0.4,0.6,10.00,2,6.30,0.7,1.3,0,7.60,0.00,8.20,8.80,0,0.5,6.40,6.20,5.2,0,4.30,9.70,7.00,7.4,10.00,5.20,8.60,5.00,5.00,5.00,5.00,90,93,52,31,1,86,80,80,89,82,93
INDUSTRIAL BANK OF KOREA,,XS1864161390,GB,20180901,Banks,3.7,4.4,0.9,5.2,3.8,0.9,4.70,9.30,3.30,6.40,2.7,5.10,10,0.9,0.4,0.6,5.70,2.3,1.00,0.7,1.2,0,2.90,0.00,5.90,1.80,0,0.7,6.70,3.00,4.8,0,2.30,8.90,4.20,2.7,3.20,7.90,4.10,5.00,5.00,5.00,5.00,18,32,38,72,4,6,27,2,2,17,49
OVERSEA-CHINESE BANKING CORPORATION LIMITED,,XS1833539346,GB,20180901,Banks,5.5,4.9,2.1,4.3,6.5,2.1,7.30,8.20,4.90,4.10,6.8,6.20,8.7,0.8,0.3,0.7,7.30,2.4,2.70,0.7,1.1,0,10.00,0.00,3.70,8.80,0,0.6,8.50,6.40,5.7,0,2.40,7.60,3.00,6.8,6.70,5.40,5.10,5.00,5.00,5.00,5.00,79,73,33,41,2,74,76,79,50,96,91
CHIBA BANK LTD(THE),,XS1852342234,GB,20180901,Banks,4.5,4.6,3.6,4.7,4.8,3.6,6.20,8.20,3.10,5.40,4.6,5.00,8.3,1.1,0.4,0.6,6.20,2.5,1.70,0.8,1.3,0,7.40,0.00,3.80,4.20,0,0.5,6.10,2.20,3.6,0,2.80,8.40,4.20,4.6,2.60,4.90,0.50,5.00,5.00,5.00,5.00,74,75,36,90,4,26,78,29,26,28,92
Mylan N.V.,MYL,NL0011031208,GB,20180901,Pharmaceuticals,0.3,2.5,2.1,1.8,3.8,9.5,5.30,2.10,2.10,1.30,6.2,1.70,9.5,2.2,1.1,2.4,5.30,3.8,2.10,3.3,6.3,0,5.70,0.00,7.30,6.00,0,1.3,8.40,3.50,9.1,6.2,8.90,3.10,5.00,6.2,1.70,8.40,3.10,3.30,3.30,2.50,2.50,12,12,54,40,2,59,58,79,99,42,28
BARRATT DEVELOPMENTS PLC,BDEV,GB0000811801,GB,20181001,Real Estate Development & Diversified Activities,8.6,6.8,6.4,7,6.8,10,6.90,10.00,9.00,4.60,7.6,6.10,10,2.9,2.4,4,7.20,4.6,4.80,2.2,3.7,3.6,9.40,0.00,6.40,8.80,23,3.9,6.10,5.00,6,5,6.70,0.00,1.70,7.6,6.10,6.70,5.80,5.00,5.00,5.00,5.00,56,50,63,32,1,87,37,79,35,92,78
ASTRAZENECA PLC,AZN,GB0009895292,GB,20181001,Pharmaceuticals,8.4,4.9,5.5,4.8,4.8,10,7.20,5.50,4.90,4.00,6,3.80,10,2.2,1.1,2.4,7.20,3.8,4.00,3.3,6.3,0,5.30,0.00,7.60,5.90,0,1.2,9.40,7.30,9.8,6.3,8.90,3.10,5.00,6,3.80,8.30,5.10,3.70,3.70,4.20,4.20,12,8,60,30,2,53,7,79,35,31,3
GLAXOSMITHKLINE PLC,GSK,GB0009252882,GB,20181001,Pharmaceuticals,5.6,4.4,6.1,3.6,5.2,10,10.00,6.10,2.10,2.30,8.9,2.00,10,2.1,1.2,2.7,10.00,3.7,6.80,2.7,4.8,0.9,5.30,0.00,7.60,5.90,0,1.4,9.00,4.10,9.3,5,10.00,2.30,5.80,8.9,2.00,8.20,3.20,4.60,4.60,3.70,3.70,94,96,92,77,1,100,97,79,35,92,78
INVESTEC PLC,INVP,GB00B17BBQ50,GB,20181001,Investment Banking & Brokerage,8.9,6.8,7.3,6.5,7,7.3,6.60,10.00,5.90,7.30,7,7.00,10,1.1,0.3,0.8,7.60,2.2,2.80,0.7,0.7,0,9.10,0.00,4.60,6.70,0,0.3,9.00,7.90,4.4,0,4.10,7.90,5.00,7,8.80,6.10,7.90,4.20,4.20,5.00,5.00,91,93,52,19,1,76,21,99,96,32,4
SMITH & NEPHEW PLC,SN.,GB0009223206,GB,20181001,Health Care Equipment & Supplies,4.6,5.1,10,4.3,5.5,10,7.80,7.80,4.60,4.40,6.8,4.50,10,2.4,1.1,3,7.80,3.7,4.50,2.7,5.4,0,3.70,0.00,7.60,4.30,0,3,6.60,4.20,6.6,8.9,3.90,3.10,0.00,6.8,4.50,8.40,5.90,5.00,5.00,5.00,5.00,63,59,74,45,1,72,17,79,35,54,20
THE BERKELEY GROUP HOLDINGS PLC,BKG,GB00B02L3W35,GB,20181001,Real Estate Development & Diversified Activities,8.9,7,7.1,7.3,6.6,10,5.60,7.10,10.00,4.10,6.2,7.00,10,2.9,2.4,4.1,5.80,4.6,3.40,2.2,3.7,3.6,5.30,0.00,5.90,4.20,23,3.9,6.10,2.50,5.6,5.1,10.00,0.00,8.30,6.2,7.00,6.70,6.70,5.00,5.00,5.00,5.00,25,19,37,9,3,59,8,99,96,54,20
GLAXOSMITHKLINE CAPITAL PLC,71ZC,XS0294624373,GB,20181001,Diversified Financials,5.6,4.4,6.1,3.6,5.2,10,10.00,6.10,2.10,2.30,8.9,2.00,10,2.1,1.2,2.7,10.00,3.7,6.80,2.7,4.8,0.9,5.30,0.00,7.60,5.90,0,1.4,9.00,4.10,9.3,5,10.00,2.30,5.80,8.9,2.00,8.20,3.20,4.60,4.60,3.70,3.70,94,96,92,77,1,100,97,79,35,92,78
INVESTEC BANK PLC,,XS0894194769,GB,20181001,Investment Banking & Brokerage,8.9,6.8,7.3,6.5,7,7.3,6.60,10.00,5.90,7.30,7,7.00,10,1.1,0.3,0.8,7.60,2.2,2.80,0.7,0.7,0,9.10,0.00,4.60,6.70,0,0.3,9.00,7.90,4.4,0,4.10,7.90,5.00,7,8.80,6.10,7.90,4.20,4.20,5.00,5.00,91,93,52,19,1,76,21,99,96,32,4
KBC BANK,,XS1884808962,GB,20181001,Banks,10,6.1,7,5.9,6.2,7,10.00,8.30,6.80,5.80,7,5.40,10,0.7,0.4,0.6,10.00,2,6.30,0.7,1.3,0,7.60,0.00,8.20,8.80,0,0.5,6.40,6.20,5.2,0,4.30,9.70,7.00,7,10.00,5.20,8.60,5.00,5.00,5.00,5.00,89,93,33,20,1,76,69,80,89,92,100
CHIBA BANK LTD(THE),,XS1852342234,GB,20181001,Banks,4.5,4.6,3.6,4.7,4.8,3.6,6.20,8.20,3.10,5.40,4.6,5.00,8.3,1.1,0.4,0.6,6.20,2.5,1.70,0.8,1.3,0,7.40,0.00,3.80,4.20,0,0.5,6.10,2.20,3.6,0,2.80,8.40,4.20,4.6,2.60,4.90,0.50,5.00,5.00,5.00,5.00,60,66,34,88,4,24,72,29,25,28,92
Mylan N.V.,MYL,NL0011031208,GB,20181001,Pharmaceuticals,0.3,2.5,2.1,1.8,3.8,9.5,5.30,2.10,2.10,1.30,6.2,1.70,9.5,2.2,1.1,2.4,5.30,3.8,2.10,3.3,6.3,0,5.70,0.00,7.30,6.00,0,1.3,8.40,3.50,9.1,6.2,8.90,3.10,5.00,6.2,1.70,8.40,3.10,3.30,3.30,2.50,2.50,15,17,60,48,2,60,58,79,99,42,27
BARRATT DEVELOPMENTS PLC,BDEV,GB0000811801,GB,20181101,Real Estate Development & Diversified Activities,8.6,6.9,6.4,7,7,10,6.90,10.00,9.00,4.60,8.1,6.10,10,2.9,2.4,4,7.20,4.6,4.80,2.2,3.7,3.6,9.40,0.00,6.40,8.80,23,3.9,6.10,5.00,6,5,6.70,0.00,1.70,8.1,6.10,6.70,5.80,5.00,5.00,5.00,5.00,56,50,83,55,1,94,61,79,35,92,78
ASTRAZENECA PLC,AZN,GB0009895292,GB,20181101,Pharmaceuticals,7.5,5.1,5.4,5.1,4.9,10,7.20,5.40,6.00,4.00,6,3.90,10,2.2,1.1,2.4,7.20,3.8,4.00,3.3,6.3,0,5.30,0.00,7.60,5.90,0,1.2,9.40,8.40,9.8,6.3,9.70,3.10,5.80,6,3.90,8.20,5.10,3.70,3.70,4.20,4.20,12,8,60,29,2,52,6,79,35,31,2
GLAXOSMITHKLINE PLC,GSK,GB0009252882,GB,20181101,Pharmaceuticals,5.6,4.4,6.1,3.6,5.2,10,10.00,6.10,2.10,2.30,8.9,2.00,10,2.1,1.2,2.7,10.00,3.7,6.80,2.7,4.8,0.9,5.30,0.00,7.60,5.90,0,1.4,9.00,4.10,9.3,5,10.00,2.30,5.80,8.9,2.00,8.20,3.20,4.60,4.60,3.70,3.70,93,94,92,78,1,99,92,79,34,92,78
INVESTEC PLC,INVP,GB00B17BBQ50,GB,20181101,Investment Banking & Brokerage,8.9,7.1,7.3,6.5,7.5,7.3,6.60,10.00,5.90,7.30,8,7.00,10,1.1,0.3,0.8,7.60,2.2,2.80,0.7,0.7,0,9.10,0.00,4.60,6.70,0,0.3,9.00,7.90,4.4,0,4.10,7.90,5.00,8,8.80,6.10,7.90,4.20,4.20,5.00,5.00,75,75,76,46,1,93,56,99,96,60,25
SMITH & NEPHEW PLC,SN.,GB0009223206,GB,20181101,Health Care Equipment & Supplies,4.6,5.1,10,4.3,5.5,10,7.80,7.80,4.60,4.40,6.8,4.50,10,2.4,1.1,3,7.80,3.7,4.50,2.7,5.4,0,3.70,0.00,7.60,4.30,0,3,6.60,4.20,6.6,8.9,3.90,3.10,0.00,6.8,4.50,8.40,5.90,5.00,5.00,5.00,5.00,62,58,75,45,1,71,17,79,35,54,20
GLAXOSMITHKLINE CAPITAL PLC,71ZC,XS0294624373,GB,20181101,Diversified Financials,5.6,4.4,6.1,3.6,5.2,10,10.00,6.10,2.10,2.30,8.9,2.00,10,2.1,1.2,2.7,10.00,3.7,6.80,2.7,4.8,0.9,5.30,0.00,7.60,5.90,0,1.4,9.00,4.10,9.3,5,10.00,2.30,5.80,8.9,2.00,8.20,3.20,4.60,4.60,3.70,3.70,93,94,92,78,1,99,92,79,34,92,78
INVESTEC BANK PLC,,XS0894194769,GB,20181101,Investment Banking & Brokerage,8.9,7.1,7.3,6.5,7.5,7.3,6.60,10.00,5.90,7.30,8,7.00,10,1.1,0.3,0.8,7.60,2.2,2.80,0.7,0.7,0,9.10,0.00,4.60,6.70,0,0.3,9.00,7.90,4.4,0,4.10,7.90,5.00,8,8.80,6.10,7.90,4.20,4.20,5.00,5.00,75,75,76,46,1,93,56,99,96,60,25
GLAXOSMITHKLINE FINANCE PLC,,US3773E3LD70,GB,20181101,Pharmaceuticals,5.6,4.4,6.1,3.6,5.2,10,10.00,6.10,2.10,2.30,8.9,2.00,10,2.1,1.2,2.7,10.00,3.7,6.80,2.7,4.8,0.9,5.30,0.00,7.60,5.90,0,1.4,9.00,4.10,9.3,5,10.00,2.30,5.80,8.9,2.00,8.20,3.20,4.60,4.60,3.70,3.70,93,94,92,78,1,99,92,79,34,92,78
KBC BANK,,XS1884808962,GB,20181101,Banks,10,6.1,7,5.9,6.2,7,10.00,8.30,6.80,5.80,7,5.40,10,0.7,0.4,0.6,10.00,2,6.10,0.7,1.3,0,7.60,0.00,8.20,8.80,0,0.5,6.40,6.20,5.2,0,4.30,9.70,7.00,7,10.00,5.20,8.60,5.00,5.00,5.00,5.00,88,93,33,22,1,76,65,80,85,92,100
Mylan N.V.,MYL,NL0011031208,GB,20181101,Pharmaceuticals,0.3,2.5,2.1,1.8,3.8,9.5,5.30,2.10,2.10,1.30,6.3,1.70,9.5,2.2,1.1,2.4,5.30,3.8,2.10,3.3,6.3,0,5.70,0.00,7.30,6.00,0,1.3,8.40,3.50,9.1,6.2,8.90,3.10,5.00,6.3,1.70,8.40,3.10,3.30,3.30,2.50,2.50,15,17,61,47,2,60,57,79,99,35,14
ASTRAZENECA PLC,AZN,GB0009895292,GB,20181201,Pharmaceuticals,7.50,5.10,5.40,5.10,4.90,10.00,7.20,5.40,6.00,4.00,6.00,3.90,10.00,2.20,1.10,2.40,7.20,3.80,4.00,3.30,6.30,0.00,5.30,0.00,7.60,5.90,0.00,1.20,9.40,8.40,9.80,6.30,9.70,3.10,5.80,6.00,3.90,8.20,5.10,3.70,3.70,4.20,4.20,12,9,61,30,2,53,7,79,34,32,3
GLAXOSMITHKLINE PLC,GSK,GB0009252882,GB,20181201,Pharmaceuticals,5.60,4.50,6.10,3.60,5.20,10.00,10.00,6.10,2.10,2.30,8.70,2.30,10.00,2.10,1.20,2.70,10.00,3.70,6.80,2.70,4.80,0.90,3.80,0.00,7.60,4.40,0.00,1.40,9.00,4.10,9.30,5.00,10.00,2.30,6.70,8.70,2.30,8.20,3.50,4.60,4.60,3.70,3.70,93,94,92,80,1,99,89,79,34,92,79
GLAXOSMITHKLINE CAPITAL PLC,71ZC,XS0294624373,GB,20181201,Diversified Financials,5.60,4.50,6.10,3.60,5.20,10.00,10.00,6.10,2.10,2.30,8.70,2.30,10.00,2.10,1.20,2.70,10.00,3.70,6.80,2.70,4.80,0.90,3.80,0.00,7.60,4.40,0.00,1.40,9.00,4.10,9.30,5.00,10.00,2.30,6.70,8.70,2.30,8.20,3.50,4.60,4.60,3.70,3.70,93,94,92,80,1,99,89,79,34,92,79
KBC BANK,,XS1908372623,GB,20181201,Banks,10.00,6.10,7.00,5.90,6.20,7.00,10.00,8.30,6.80,5.80,7.00,5.40,10.00,0.70,0.40,0.60,10.00,2.00,6.10,0.70,1.30,0.00,7.60,0.00,8.20,8.80,0.00,0.50,6.40,6.20,5.20,0.00,4.30,9.70,7.00,7.00,10.00,5.20,8.60,5.00,5.00,5.00,5.00,88,91,34,22,1,77,65,80,85,92,100
Mylan N.V.,MYL,NL0011031208,GB,20181201,Pharmaceuticals,0.30,2.80,2.20,2.20,4.10,9.50,5.30,2.20,2.70,1.50,6.40,2.20,9.50,2.20,1.10,2.40,5.30,3.80,2.10,3.30,6.30,0.00,5.70,0.00,7.30,6.00,0.00,1.30,8.40,4.10,9.10,6.20,8.90,3.10,5.00,6.40,2.20,8.40,3.60,3.30,3.30,2.50,2.50,16,17,65,55,2,64,63,79,99,36,16
ITOCHU TREASURY CENTRE EUROPE PLC,,XS1722891006,GB,20180301,Trading Companies & Distributors,5.7,5.7,4.4,7.8,3.8,10,4.40,10.00,7.90,7.80,3.8,,10,1.6,0.9,5.3,10.00,2.5,6.80,1.8,2.1,1.6,5.60,0.00,5.70,4.30,18,1.6,6.10,5.00,5.9,2.7,8.30,1.00,3.30,3.8,4.60,4.80,2.40,5.00,5.00,4.20,4.20,10,11,36,92,4,15,41,50,21,1,5
BABCOCK INTERNATIONAL GROUP PLC,BAB,GB0009697037,GB,20180401,Commercial Services & Supplies,6.4,6.1,9.7,6.2,5.2,9.7,4.50,8.60,6.20,,7.2,3.10,9.7,1.9,0.8,2.2,4.40,3.6,1.00,1.7,3.4,4.4,3.50,22.00,9.00,5.50,22,1.3,8.50,6.70,5.1,5.7,4.10,2.90,0.00,7.2,3.10,8.40,4.50,5.00,5.00,5.00,5.00,66,62,63,31,1,84,34,99,97,49,16
ITOCHU TREASURY CENTRE EUROPE PLC,,XS1722891006,GB,20180401,Trading Companies & Distributors,5.7,5.8,4.4,7.8,4.2,10,4.40,10.00,7.90,7.80,4.2,,10,1.6,0.9,5.3,10.00,2.5,6.80,1.8,2.1,1.6,5.60,0.00,5.70,4.30,18,1.6,6.10,5.00,5.9,2.7,8.30,1.00,3.30,4.2,4.60,4.80,2.40,5.00,5.00,4.20,4.20,8,11,49,96,4,19,59,51,23,1,4
BOND MISSION CRITICAL SERVICES PLC,,XS0808632177,GB,20180401,Commercial Services & Supplies,6.4,6.1,9.7,6.2,5.2,9.7,4.50,8.60,6.20,,7.2,3.10,9.7,1.9,0.8,2.2,4.40,3.6,1.00,1.7,3.4,4.4,3.50,22.00,9.00,5.50,22,1.3,8.50,6.70,5.1,5.7,4.10,2.90,0.00,7.2,3.10,8.40,4.50,5.00,5.00,5.00,5.00,66,62,63,31,1,84,34,99,97,49,16
LONDON STOCK EXCHANGE GROUP PLC,LSE,GB00B0SWJX34,GB,20180401,Diversified Financials,6.8,5.4,10,2.1,6.6,10,8.80,10.00,2.10,,8,5.20,10,1.7,1.3,1.2,9.90,2.2,5.10,1,1.6,3.4,8.60,0.00,6.40,8.00,0,0.3,9.90,5.00,3.6,0.4,4.20,9.50,6.70,8,5.20,5.60,3.80,5.00,5.00,5.00,5.00,24,28,85,64,1,95,68,99,97,95,91
PENTAIR PUBLIC LIMITED COMPANY,PNR,IE00BLS09M33,GB,20180401,Industrial Machinery,3.1,4.6,5.1,2.3,5.2,6.6,7.60,4.80,2.30,,6.2,4.40,6.6,2.7,1.2,5.1,7.50,3.8,4.30,3.4,4.9,5.2,2.30,19.00,8.70,4.00,0,1.8,4.50,4.50,5.1,6.7,6.40,3.10,2.50,6.2,4.40,6.50,3.90,5.00,5.00,5.00,5.00,13,18,78,74,2,61,67,65,98,31,7
IMI PLC,IMI,GB00BGLP8L22,GB,20180501,Industrial Machinery,8.4,6.2,4.4,6,7.9,8.2,5.30,4.30,6.00,,7.2,8.50,8.2,2.7,1.3,4.6,5.30,3.4,1.70,3.1,4.6,3.6,6.00,19.00,7.50,6.50,0,5.5,4.70,7.90,4.2,7.2,4.00,3.00,0.00,7.2,8.50,4.90,6.40,5.00,5.00,5.00,5.00,60,56,75,47,1,91,50,99,97,64,36
WEIR GROUP PLC(THE),WEIR,GB0009465807,GB,20180501,Industrial Machinery,6.9,5.7,5.1,4.4,6.7,9.3,5.70,6.20,4.40,,7.8,5.90,9.3,2.4,1,4.9,5.70,3.5,2.20,2.9,5,4.9,4.40,19.00,8.50,5.90,0,3.6,5.50,7.50,4.7,6.4,10.00,2.90,6.70,7.8,5.90,7.00,5.90,5.00,5.00,5.00,5.00,28,25,70,40,1,86,38,99,97,81,55
CAPITA PLC,CPI,GB00B23K0M20,GB,20180501,Professional Services,8,6.4,10,5.2,8.1,10,8.80,10.00,5.40,4.90,8.1,,10,1.7,1.5,1.9,8.80,2.7,4.50,1.2,2.6,0.5,5.40,31.00,8.90,7.30,0,1.6,6.30,7.90,4.6,1.1,4.90,6.30,4.20,8.1,5.30,7.90,6.20,4.20,4.20,5.00,5.00,34,31,94,82,1,96,75,99,97,81,56
KINGFISHER PLC,KGF,GB0033195214,GB,20180501,Retail - Consumer Discretionary,10,6.7,9.7,4.9,8.4,10,9.50,9.90,4.30,5.40,8.4,,10,2.2,1.9,1.5,9.50,3.7,6.20,1.5,2.6,0,4.30,23.00,10.00,7.30,0,2.5,3.00,6.70,4.9,3.8,0.90,7.30,1.20,8.4,8.30,5.00,6.30,5.00,5.00,5.00,5.00,84,85,100,98,1,99,89,79,38,58,28
Willis Towers Watson Public Limited Company,WLTW,IE00BDB6Q211,GB,20180501,Multi-Line Insurance & Brokerage,5.1,5.2,9.1,4.2,6.8,9.1,10.00,8.80,2.80,5.40,6.8,,8,1.3,0.4,0.9,10.00,1.8,5.70,1,1,0,6.60,0.00,5.90,5.50,0,0.4,9.10,4.90,4.7,0,1.10,8.40,2.50,6.8,3.20,5.30,1.50,5.00,5.00,4.20,4.20,28,30,67,60,2,76,85,99,100,38,23
BABCOCK INTERNATIONAL GROUP PLC,BAB,GB0009697037,GB,20180501,Commercial Services & Supplies,6.4,6.2,9.7,6.2,5.3,9.7,4.50,8.60,6.20,,7.4,3.10,9.7,1.9,0.8,2.2,4.40,3.6,1.00,1.7,3.4,4.4,3.50,22.00,9.00,5.50,22,1.3,8.50,6.70,5.1,5.7,4.10,2.90,0.00,7.4,3.10,8.40,4.50,5.00,5.00,5.00,5.00,66,62,70,41,1,87,39,99,97,49,17
G4S PLC,GFS,GB00B01FLG62,GB,20180501,Commercial Services & Supplies,1.8,3.8,10,1.5,4.7,10,6.10,8.90,1.50,,8.4,1.40,10,1.8,0.5,1.3,7.10,2.7,2.80,2.1,3.1,0,0.40,23.00,6.60,0.00,23,8.2,2.00,4.50,5,0,7.70,2.60,3.30,8.4,1.40,9.50,3.90,3.70,3.70,5.00,5.00,47,44,99,95,1,99,90,99,97,81,56
MARKS AND SPENCER GROUP P.L.C.,MKS,GB0031274896,GB,20180501,Retail - Consumer Discretionary,10,7.3,9.3,6.8,8.1,9.2,9.50,10.00,5.50,7.70,8.1,,10,2.9,2.4,6.2,9.90,3.4,6.30,1.4,1.8,0,4.10,15.00,10.00,7.10,0,1.4,3.00,5.10,6.2,6.3,4.80,6.90,4.70,8.1,7.40,4.80,5.20,5.00,5.00,5.00,5.00,82,83,94,82,1,96,73,79,38,58,28
NEXT PLC,NXT,GB0032089863,GB,20180501,Retail - Consumer Discretionary,7.3,5.1,6,4.2,7.9,6.9,5.00,10.00,4.50,3.80,7.9,,10,2.5,1.9,5.7,8.40,3.1,4.50,1,1.2,0,4.50,20.00,9.10,6.60,0,1.2,3.40,5.10,5.2,6.7,3.10,7.10,3.20,7.9,7.00,4.80,4.80,5.00,5.00,5.00,5.00,36,33,91,73,1,94,63,99,97,64,37
MARKS AND SPENCER P.L.C.,MKS,XS0471074582,GB,20180501,Retail - Consumer Discretionary,10,7.3,9.3,6.8,8.1,9.2,9.50,10.00,5.50,7.70,8.1,,10,2.9,2.4,6.2,9.90,3.4,6.30,1.4,1.8,0,4.10,15.00,10.00,7.10,0,1.4,3.00,5.10,6.2,6.3,4.80,6.90,4.70,8.1,7.40,4.80,5.20,5.00,5.00,5.00,5.00,82,83,94,82,1,96,73,79,38,58,28
